date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2015-11-03,sh.603939,76.0,76.9,73.33,75.72,1853817.0,139874181.0,3,4.634543,1,-1.1359,71.589897,8.901548,4.632976,308.197187,0.0
2015-11-04,sh.603939,76.0,82.66,76.0,82.11,3129167.0,244524693.0,3,7.822916999999999,1,8.439,77.63135799999999,9.652748,5.023952,334.205904,0.0
2015-11-05,sh.603939,80.0,82.97,78.43,79.81,3455335.0,277120832.0,3,8.638338000000001,1,-2.8011,75.45681,9.382363,4.883225,324.844394,0.0
2015-11-06,sh.603939,40.4,43.0,39.19,41.92,4678759.0,189520086.0,3,5.848449,1,5.6984,79.26699599999999,9.856125,5.129803,341.247388,0.0
2015-11-09,sh.603939,40.0,41.97,38.89,40.33,10649917.0,426877088.0,3,13.312396,1,-3.7929,76.260447,9.482288,4.935233,328.304083,0.0
2015-11-10,sh.603939,39.93,40.8,38.99,39.76,8573442.0,341007264.0,3,10.716803,1,-1.4133,75.18262800000001,9.348271,4.865481,323.66403,0.0
2015-11-11,sh.603939,40.02,42.95,39.2,42.03,10283747.0,424734160.0,3,12.854684,1,5.7093,79.47499599999999,9.881988,5.143264,342.142836,0.0
2015-11-12,sh.603939,42.45,46.19,41.22,45.39,11884536.0,514365984.0,3,14.855670000000002,1,7.9943,85.828458,10.671983,5.554431,369.494726,0.0
2015-11-13,sh.603939,44.01,45.36,41.3,41.99,11523338.0,497282176.0,3,14.404173000000002,1,-7.4906,79.39936,9.872583,5.138369,341.817219,0.0
2015-11-16,sh.603939,40.46,41.49,39.9,41.16,9881779.0,401158416.0,3,12.352224,1,-1.9767,77.829903,9.677436,5.0368010000000005,335.06065099999995,0.0
2015-11-17,sh.603939,41.3,42.99,40.4,40.9,6978141.0,291001504.0,3,8.722676,1,-0.6317,77.338266,9.616305,5.004983999999999,332.944135,0.0
2015-11-18,sh.603939,40.8,43.56,40.5,43.1,12580295.0,535187792.0,3,15.725369,1,5.379,81.498271,10.133564,5.274201000000001,350.853111,0.0
2015-11-19,sh.603939,43.29,46.66,43.26,45.79,12892935.0,584117136.0,3,16.116169,1,6.2413,86.584822,10.76603,5.6033800000000005,372.750904,0.0
2015-11-20,sh.603939,46.01,47.9,44.08,46.33,13100089.0,600419104.0,3,16.375110999999997,1,1.1793,87.605914,10.892993,5.66946,377.146743,0.0
2015-11-23,sh.603939,45.83,47.49,45.0,45.08,9736751.0,447305808.0,3,12.170939,1,-2.698,85.242275,10.599096,5.516496,366.971189,0.0
2015-11-24,sh.603939,44.3,46.0,44.3,45.85,7620696.0,345401296.0,3,9.52587,1,1.7081,86.698277,10.780137,5.610722,373.23933,0.0
2015-11-25,sh.603939,45.67,46.02,44.8,45.92,7825336.0,356485104.0,3,9.78167,1,0.1527,86.83064,10.796595,5.619288,373.809161,0.0
2015-11-26,sh.603939,45.92,48.12,45.87,46.64,9907462.0,466715584.0,3,12.384327,1,1.5679,88.19209599999999,10.96588,5.707395,379.67028,0.0
2015-11-27,sh.603939,45.75,46.2,41.98,42.02,9178814.0,403011680.0,3,11.473517,1,-9.9057,79.456087,9.879637,5.14204,342.061432,0.0
2015-11-30,sh.603939,41.05,42.49,37.99,42.0,7510580.0,306942112.0,3,9.388225,1,-0.0476,79.418269,9.874934,5.139593,341.898623,0.0
2015-12-01,sh.603939,42.03,42.13,40.11,40.9,5195487.0,214106196.0,3,6.494358999999999,1,-2.619,77.338266,9.616305,5.004983999999999,332.944135,0.0
2015-12-02,sh.603939,41.01,41.16,37.9,39.43,5045347.0,198076636.0,3,6.306684,1,-3.5941,74.558627,9.270683,4.825099,320.977684,0.0
2015-12-03,sh.603939,40.0,40.8,39.66,40.75,3657596.0,147825169.0,3,4.571994999999999,1,3.3477,77.05463,9.581038,4.986629,331.723069,0.0
2015-12-04,sh.603939,40.85,43.7,40.85,42.98,7099707.0,298814288.0,3,8.874634,1,5.4724,81.271362,10.10535,5.259517,349.876258,0.0
2015-12-07,sh.603939,43.3,46.0,42.0,44.89,7684352.0,335570112.0,3,9.60544,1,4.4439,84.883002,10.554424,5.493246,365.424505,0.0
2015-12-08,sh.603939,43.99,44.31,42.24,42.32,5136628.0,222033629.0,3,6.420785,1,-5.7251,80.02336,9.950172,5.178751999999999,344.503565,0.0
2015-12-09,sh.603939,42.35,42.84,40.5,41.15,3812617.0,159067439.0,3,4.765771,1,-2.7646,77.810994,9.675085,5.035577,334.979246,0.0
2015-12-10,sh.603939,41.6,41.68,40.65,40.99,2364912.0,97074931.0,3,2.95614,1,-0.3888,77.508448,9.637466,5.015998000000001,333.676775,0.0
2015-12-11,sh.603939,40.73,41.1,39.98,40.53,2504176.0,101151826.0,3,3.13022,1,-1.1222,76.63862900000001,9.529312,4.959707,329.932171,0.0
2015-12-14,sh.603939,40.0,41.52,40.0,41.44,2542330.0,104313882.0,3,3.177912,1,2.2453,78.359358,9.743269,5.071065,337.339975,0.0
2015-12-15,sh.603939,41.49,42.19,41.04,41.32,2412512.0,100486990.0,3,3.0156400000000003,1,-0.2896,78.132449,9.715055,5.05638,336.36312200000003,0.0
2015-12-16,sh.603939,41.58,42.0,41.3,41.42,2246556.0,93517578.0,3,2.808195,1,0.242,78.32154,9.738566,5.068617,337.177166,0.0
2015-12-17,sh.603939,41.46,44.21,41.46,43.63,6576433.0,281977328.0,3,8.220541,1,5.3356,82.500454,10.258176,5.3390580000000005,355.167546,0.0
2015-12-18,sh.603939,43.48,44.16,42.31,42.53,4407177.0,189628446.0,3,5.508971,1,-2.5212,80.420452,9.999547,5.20445,346.213058,0.0
2015-12-21,sh.603939,42.52,42.88,41.51,42.11,2934143.0,123530134.0,3,3.667679,1,-0.9875,79.626269,9.900797,5.153054,342.794072,0.0
2015-12-22,sh.603939,42.31,42.73,41.8,42.6,3048398.0,129037571.0,3,3.810497,1,1.1636,80.552815,10.016005,5.2130160000000005,346.782889,0.0
2015-12-23,sh.603939,42.25,42.97,41.75,41.87,3578266.0,151969348.0,3,4.472832,1,-1.7136,79.17245,9.844369,5.123685,340.840365,0.0
2015-12-24,sh.603939,42.0,42.2,40.9,41.33,2424963.0,100109921.0,3,3.031204,1,-1.2897,78.151358,9.717406,5.057604,336.444526,0.0
2015-12-25,sh.603939,41.87,42.5,41.35,42.18,2713546.0,114255650.0,3,3.3919330000000003,1,2.0566,79.75863299999999,9.917256,5.16162,343.363903,0.0
2015-12-28,sh.603939,42.48,43.49,42.21,42.78,5843621.0,250897206.0,3,7.304525999999999,1,1.4225,80.893179,10.058326,5.235042,348.248169,0.0
2015-12-29,sh.603939,43.0,44.12,41.9,43.95,4741136.0,204015616.0,3,5.926419999999999,1,2.7349,83.10554499999999,10.333414,5.378217,357.772488,0.0
2015-12-30,sh.603939,43.64,44.18,43.0,43.31,3433597.0,149197697.0,3,4.291996,1,-1.4562,81.895362,10.182938,5.299899,352.562604,0.0
2015-12-31,sh.603939,43.5,43.8,42.09,42.23,2478140.0,106261912.0,3,3.097675,1,-2.4937,79.853178,9.929012,5.167738,343.770925,0.0
2016-01-04,sh.603939,41.7,41.88,38.01,38.01,2928256.0,116000243.0,3,3.66032,1,-9.9929,71.873533,8.936816,4.651332,309.418254,0.0
2016-01-05,sh.603939,35.02,38.38,34.8,36.88,3933092.0,143990223.0,3,4.916365,1,-2.9729,69.736804,8.671133,4.513052,300.219553,0.0
2016-01-06,sh.603939,36.89,37.7,36.28,37.28,2502908.0,92412865.0,3,3.128635,1,1.0846,70.49316800000001,8.76518,4.562,303.47573,0.0
2016-01-07,sh.603939,36.8,36.8,33.56,33.66,578700.0,20311555.0,3,0.723375,1,-9.7103,63.64807,7.914055,4.119017,274.007325,0.0
2016-01-08,sh.603939,34.5,35.48,30.39,34.01,3111581.0,105360681.0,3,3.889476,1,1.0398,64.309889,7.996346000000001,4.161846,276.85648,0.0
2016-01-11,sh.603939,33.16,33.86,30.61,30.61,2919294.0,93365366.0,3,3.649118,1,-9.9971,57.880791,7.1969460000000005,3.745784,249.178973,0.0
2016-01-12,sh.603939,30.5,31.15,29.0,30.22,3640242.0,108951875.0,3,4.550301999999999,1,-1.2741,57.143335,7.10525,3.698059,246.0042,0.0
2016-01-13,sh.603939,30.61,30.94,28.42,28.48,1926780.0,57681927.0,3,2.408475,1,-5.7578,53.85315,6.696146000000001,3.4851330000000003,231.839828,0.0
2016-01-14,sh.603939,28.39,30.31,27.58,30.07,2123477.0,61549284.0,3,2.654346,1,5.5829,56.859699,7.069983000000001,3.679704,244.783133,0.0
2016-01-15,sh.603939,29.87,30.08,28.0,28.24,2117578.0,61676189.0,3,2.6469720000000003,1,-6.0858,53.399331,6.639717999999999,3.455764,229.88612200000003,0.0
2016-01-18,sh.603939,27.9,29.26,27.53,29.04,2532809.0,72895875.0,3,3.166011,1,2.8329,54.91206,6.827812,3.553661,236.398477,0.0
2016-01-19,sh.603939,28.52,30.93,28.52,30.31,3024034.0,90770830.0,3,3.780042,1,4.3733,57.313517,7.126411,3.709073000000001,246.73684,0.0
2016-01-20,sh.603939,30.32,30.4,29.58,29.99,2025804.0,60813599.0,3,2.532255,1,-1.0558,56.708426,7.051173,3.669914,244.131898,0.0
2016-01-21,sh.603939,29.5,30.43,28.3,28.37,1994452.0,59140002.0,3,2.493065,1,-5.4018,53.64515,6.670283,3.4716730000000005,230.944379,0.0
2016-01-22,sh.603939,28.7,30.0,28.13,29.66,2198794.0,63938567.0,3,2.748493,1,4.5471,56.084425,6.973585000000001,3.629532,241.445551,0.0
2016-01-25,sh.603939,29.72,30.29,29.16,29.52,1266296.0,37641257.0,3,1.58287,1,-0.472,55.819697,6.940668,3.6124,240.305889,0.0
2016-01-26,sh.603939,29.39,29.39,26.8,26.85,1937853.0,54840384.0,3,2.422316,1,-9.0447,50.770965,6.312905000000001,3.285668,218.570905,0.0
2016-01-27,sh.603939,27.27,27.49,24.17,26.75,2621978.0,66964990.0,3,3.277472,1,-0.3724,50.581874,6.2893930000000005,3.273431,217.756861,0.0
2016-01-28,sh.603939,25.2,26.62,25.1,25.13,1503085.0,38726896.0,3,1.878856,1,-6.0561,47.518597,5.908502,3.07519,204.569343,0.0
2016-01-29,sh.603939,25.6,26.73,24.59,26.48,1711086.0,44605970.0,3,2.138857,1,5.3721,50.071328,6.225911,3.240391,215.558941,0.0
2016-02-01,sh.603939,26.45,26.68,25.7,26.19,990728.0,25982722.0,3,1.23841,1,-1.0952,49.522963,6.157727,3.204903,213.198213,0.0
2016-02-02,sh.603939,26.28,27.6,26.26,26.89,1610572.0,43689401.0,3,2.013215,1,2.6728,50.846601,6.322309,3.290563,218.896523,0.0
2016-02-03,sh.603939,26.2,26.89,26.03,26.64,1025895.0,27061412.0,3,1.282369,1,-0.9297,50.373873,6.26353,3.25997,216.861412,0.0
2016-02-04,sh.603939,26.64,29.3,26.64,29.3,2206241.0,61361687.0,3,2.757801,1,9.985,55.403697,6.888942,3.585478,238.514992,0.0
2016-02-05,sh.603939,29.3,31.0,29.01,29.87,3266196.0,98765093.0,3,4.082745,1,1.9454,56.481516000000006,7.022958999999999,3.655229,243.15504500000003,0.0
2016-02-15,sh.603939,29.0,30.12,28.37,29.87,1328877.0,38739319.0,3,1.661096,1,0.0,56.481516000000006,7.022958999999999,3.655229,243.15504500000003,0.0
2016-02-16,sh.603939,30.78,30.9,30.01,30.62,2446707.0,74467366.0,3,3.058384,1,2.5109,57.8997,7.1992970000000005,3.747008,249.260377,0.0
2016-02-17,sh.603939,30.3,30.57,29.18,30.35,2725174.0,81222912.0,3,1.7468169999999998,1,-0.8818,57.389154000000005,7.135816,3.713968,247.062457,0.0
2016-02-18,sh.603939,30.2,30.5,29.18,29.37,3300533.0,98294604.0,3,2.115618,1,-3.229,55.536061,6.905401,3.594044,239.084823,0.0
2016-02-19,sh.603939,29.5,29.52,28.58,28.89,2537525.0,73455277.0,3,1.626535,1,-1.6343,54.628423,6.792544,3.535306,235.17741,0.0
2016-02-22,sh.603939,29.26,31.78,29.0,31.78,5917587.0,180326113.0,3,3.79313,1,10.0035,60.093157,7.472034,3.888959,258.70329100000004,0.0
2016-02-23,sh.603939,32.02,32.15,30.82,31.1,4573958.0,142681933.0,3,2.931874,1,-2.1397,58.807337,7.312154,3.805746,253.16779,0.0
2016-02-24,sh.603939,30.52,30.95,29.81,30.52,3350562.0,101684160.0,3,2.147686,1,-1.865,57.710609,7.175786,3.734771,248.446333,0.0
2016-02-25,sh.603939,30.55,30.7,27.47,27.47,4447162.0,127213248.0,3,2.8505990000000003,1,-9.9935,51.94333,6.458677,3.361538,223.61798,0.0
2016-02-26,sh.603939,27.48,27.95,26.52,27.42,2227731.0,60925067.0,3,1.427959,1,-0.182,51.848784,6.446922,3.35542,223.210958,0.0
2016-02-29,sh.603939,27.55,27.55,24.68,25.19,2931409.0,74059127.0,3,1.879012,1,-8.1327,47.632052,5.92261,3.082532,205.057769,0.0
2016-03-01,sh.603939,25.21,26.16,25.0,26.0,2993733.0,77014869.0,3,1.918961,1,3.2156,49.16369,6.113055,3.181653,211.651529,0.0
2016-03-02,sh.603939,26.13,27.17,25.71,27.14,2103132.0,55825458.0,3,1.348092,1,4.3846,51.319329,6.381089,3.321156,220.931634,0.0
2016-03-03,sh.603939,27.08,27.8,26.36,26.47,2984419.0,80433155.0,3,1.912991,1,-2.4687,50.052418,6.22356,3.239167,215.477537,0.0
2016-03-04,sh.603939,26.35,26.65,25.35,25.61,2252053.0,58437314.0,3,1.44355,1,-3.249,48.426235,6.021359,3.133928,208.476756,0.0
2016-03-07,sh.603939,26.26,27.0,26.26,26.9,1949490.0,52017573.0,3,1.249609,1,5.0371,50.86551,6.32466,3.291787,218.977928,0.0
2016-03-08,sh.603939,26.7,26.9,25.44,26.82,1763691.0,46382168.0,3,1.130513,1,-0.2974,48.781385,6.079492,3.016114,245.26579300000003,0.0
2016-03-09,sh.603939,26.15,26.8,25.55,26.33,1684294.0,44409406.0,3,1.07962,1,-1.827,47.890152,5.96842,2.96101,240.7848,0.0
2016-03-10,sh.603939,26.28,26.8,25.82,25.84,1194869.0,31223302.0,3,0.7659020000000001,1,-1.861,46.998919,5.857348,2.905905,236.303807,0.0
2016-03-11,sh.603939,25.9,25.93,25.18,25.69,894517.0,22898266.0,3,0.573379,1,-0.5805,46.726092,5.823347,2.889037,234.93207400000003,0.0
2016-03-14,sh.603939,26.05,27.1,26.0,26.71,2177646.0,58159196.0,3,1.3958549999999998,1,3.9704,48.581313,6.054558,3.003744,244.259856,0.0
2016-03-15,sh.603939,26.61,26.77,26.1,26.21,1429089.0,37728730.0,3,0.916036,1,-1.872,47.671891,5.941219,2.947515,239.687414,0.0
2016-03-16,sh.603939,26.52,26.66,25.79,25.87,1215467.0,31648876.0,3,0.7791060000000001,1,-1.2972,47.053484000000005,5.864148999999999,2.909279,236.578153,0.0
2016-03-17,sh.603939,25.91,26.8,25.91,26.65,1971656.0,52236657.0,3,1.263817,1,3.0151,48.472182,6.040957,2.996996,243.711163,0.0
2016-03-18,sh.603939,26.67,28.7,26.65,28.19,3951108.0,109601683.0,3,2.532632,1,5.7786,51.273201,6.390041,3.170181,257.794284,0.0
2016-03-21,sh.603939,28.5,29.5,28.21,29.01,3689592.0,105993886.0,3,2.365002,1,2.9088,52.764653,6.575916,3.262396,265.293089,0.0
2016-03-22,sh.603939,28.5,28.96,28.19,28.54,1973834.0,56551587.0,3,1.265213,1,-1.6201,51.909796,6.469378,3.209541,260.994994,0.0
2016-03-23,sh.603939,28.6,29.73,28.2,29.71,3297178.0,96240342.0,3,2.113467,1,4.0995,54.037843,6.73459,3.341117,271.694508,0.0
2016-03-24,sh.603939,29.0,29.45,28.55,28.58,2797784.0,80925112.0,3,1.793359,1,-3.8034,51.98255,6.478445,3.214039,261.360789,0.0
2016-03-25,sh.603939,28.33,28.79,28.05,28.5,2313016.0,65677973.0,3,1.482627,1,-0.2799,51.837043,6.460311,3.205043,260.629198,0.0
2016-03-28,sh.603939,28.6,29.96,28.6,28.98,3540989.0,104492038.0,3,2.269748,1,1.6842,52.710087,6.569116,3.2590220000000003,265.01874300000003,0.0
2016-03-29,sh.603939,28.7,29.05,28.14,28.59,1593638.0,45491346.0,3,1.02151,1,-1.3458,52.000738,6.4807120000000005,3.215164,261.452238,0.0
2016-03-30,sh.603939,28.85,30.21,28.85,30.16,3039194.0,89985777.0,3,1.948101,1,5.4914,54.856323,6.836595,3.391722,275.809706,0.0
2016-03-31,sh.603939,30.58,31.7,30.02,30.06,3495183.0,107482755.0,3,2.240387,1,-0.3316,54.674439,6.813928,3.3804769999999995,274.895218,0.0
2016-04-01,sh.603939,29.71,30.14,29.35,29.84,1365066.0,40453960.0,3,0.8749969999999999,1,-0.7319,54.27429300000001,6.764059,3.3557360000000003,272.883343,0.0
2016-04-05,sh.603939,30.0,30.81,29.5,30.28,2425982.0,72904722.0,3,1.555037,1,1.4745,55.074584,6.863797,3.405217,276.907092,0.0
2016-04-06,sh.603939,30.6,31.37,30.08,30.82,2578545.0,79318897.0,3,1.652829,1,1.7834,56.05676,6.986203,3.4659440000000004,281.84533,0.0
2016-04-07,sh.603939,30.95,32.7,30.95,31.03,3820174.0,121183304.0,3,2.448704,1,0.6814,56.438717,7.033805,3.489561,283.765755,0.0
2016-04-08,sh.603939,30.12,33.97,30.12,33.0,6894774.0,221994022.0,3,4.4195,1,6.3487,60.021839,7.480360000000001,3.711102,301.781177,0.0
2016-04-11,sh.603939,33.15,36.3,33.15,35.99,7193170.0,251381163.0,3,4.61077,1,9.0606,65.460181,8.158126,4.04735,329.124381,0.0
2016-04-12,sh.603939,36.75,36.75,33.58,34.11,4249448.0,147069549.0,3,2.723865,1,-5.2237,62.040755,7.731972,3.83593,311.931998,0.0
2016-04-13,sh.603939,34.4,34.62,33.7,34.09,3689918.0,126123621.0,3,2.365211,1,-0.0586,62.004378,7.727438,3.833681,311.749101,0.0
2016-04-14,sh.603939,34.27,34.3,33.3,33.89,2799896.0,94640662.0,3,1.794713,1,-0.5867,61.64061,7.682103,3.811189,309.92012400000004,0.0
2016-04-15,sh.603939,33.6,33.89,33.15,33.47,2145679.0,71605976.0,3,1.375365,1,-1.2393,60.876695,7.586898,3.763957,306.079273,0.0
2016-04-18,sh.603939,33.22,33.22,31.8,32.53,3395550.0,109957060.0,3,2.176523,1,-2.8085,59.166982,7.373821,3.658247,297.483082,0.0
2016-04-19,sh.603939,32.88,33.37,32.53,33.28,2400503.0,79124139.0,3,1.538705,1,2.3056,60.531115,7.543829,3.74259,304.341745,0.0
2016-04-20,sh.603939,33.28,33.68,30.01,31.12,2957834.0,94426793.0,3,1.89595,1,-6.4904,56.602413,7.054206,3.499682,284.588795,0.0
2016-04-21,sh.603939,31.12,31.75,30.56,31.4,2438519.0,76287753.0,3,1.563073,1,0.8997,57.111689,7.117676,3.53117,287.149362,0.0
2016-04-22,sh.603939,31.3,31.93,30.06,31.76,1321795.0,41705016.0,3,0.847261,1,1.1465,57.766473,7.199279,3.571655,290.441521,0.0
2016-04-25,sh.603939,31.45,31.75,30.5,31.57,1849558.0,57574279.0,3,1.185553,1,-0.5982,57.420892,7.156211,3.550288,288.703993,0.0
2016-04-26,sh.603939,31.57,32.58,31.3,32.57,1910590.0,61058859.0,3,1.224674,1,3.1676,59.239736,7.382888,3.662745,297.848877,0.0
2016-04-27,sh.603939,32.88,33.75,32.03,32.32,2854425.0,94305478.0,3,1.829666,1,-0.7676,58.785025,7.326219,3.634631,295.562656,0.0
2016-04-28,sh.603939,32.0,32.31,30.88,31.65,1754394.0,55236354.0,3,1.124554,1,-2.073,54.135334,6.918163000000001,3.332097,-20.971551,0.0
2016-04-29,sh.603939,31.58,31.92,31.08,31.55,1383780.0,43651847.0,3,0.886993,1,-0.316,53.964290000000005,6.896305,3.321569,-20.90529,0.0
2016-05-03,sh.603939,31.78,32.51,31.3,32.3,1962316.0,63102865.0,3,1.25783,1,2.3772,55.24711800000001,7.060242999999999,3.400529,-21.402247,0.0
2016-05-04,sh.603939,32.33,33.5,32.33,32.81,2667775.0,88172666.0,3,1.7100240000000002,1,1.579,56.119441,7.17172,3.454222,-21.740177,0.0
2016-05-05,sh.603939,32.9,32.92,32.09,32.63,1484591.0,48203087.0,3,0.951612,1,-0.5486,55.811562,7.132375,3.435271,-21.620907,0.0
2016-05-06,sh.603939,32.45,32.77,30.88,31.35,2433749.0,77323069.0,3,1.560016,1,-3.9228,53.622202,6.852588000000001,3.300513,-20.772769,0.0
2016-05-09,sh.603939,31.0,31.0,29.5,29.81,1537802.0,46556759.0,3,0.98572,1,-4.9123,50.988129,6.515969999999999,3.138383,-19.752352,0.0
2016-05-10,sh.603939,29.85,30.8,29.85,30.4,1797722.0,54321355.0,3,1.152327,1,1.9792,51.997287,6.644933999999999,3.200498,-20.143291,0.0
2016-05-11,sh.603939,30.8,31.2,30.35,30.67,916106.0,28223303.0,3,0.587217,1,0.8882,52.45910500000001,6.703952,3.228923,-20.322195,0.0
2016-05-12,sh.603939,30.3,30.51,28.63,30.1,917529.0,27345482.0,3,0.588129,1,-1.8585,51.484156,6.579358999999999,3.168914,-19.944508,0.0
2016-05-13,sh.603939,29.99,30.8,29.75,30.12,762345.0,23006672.0,3,0.488658,1,0.0664,51.518365,6.583730999999999,3.17102,-19.957761,0.0
2016-05-16,sh.603939,29.5,30.61,29.5,30.4,1162444.0,35213928.0,3,0.7451180000000001,1,0.9296,51.997287,6.644933999999999,3.200498,-20.143291,0.0
2016-05-17,sh.603939,30.4,30.75,30.1,30.15,1057557.0,32168166.0,3,0.677886,1,-0.8224,51.569678,6.590288,3.174178,-19.977639,0.0
2016-05-18,sh.603939,29.99,30.28,29.0,29.27,933982.0,27559232.0,3,0.598676,1,-2.9187,50.064493,6.397935,3.081532,-19.394544,0.0
2016-05-19,sh.603939,29.27,29.88,29.17,29.3,817000.0,24144562.0,3,0.523691,1,0.1025,50.115806,6.404491999999999,3.08469,-19.414422,0.0
2016-05-20,sh.603939,29.11,29.5,28.88,29.39,730044.0,21261923.0,3,0.4679529999999999,1,0.3072,50.269746000000005,6.424165,3.094166,-19.474057,0.0
2016-05-23,sh.603939,29.75,29.8,29.41,29.7,598591.0,17758005.0,3,0.383693,1,1.0548,50.799981,6.491926,3.126802,-19.679465,0.0
2016-05-24,sh.603939,29.77,29.79,29.09,29.7,1101975.0,32386278.0,3,0.706358,1,0.0,50.799981,6.491926,3.126802,-19.679465,0.0
2016-05-25,sh.603939,29.9,30.65,29.43,29.5,1522683.0,45630978.0,3,0.976029,1,-0.6734,50.457894,6.448208999999999,3.105746,-19.546943,0.0
2016-05-26,sh.603939,29.25,30.0,28.65,29.95,1124931.0,32923155.0,3,0.721073,1,1.5254,51.227591,6.546572,3.153122,-19.845117,0.0
2016-05-27,sh.603939,29.91,30.25,29.7,30.05,798153.0,23949502.0,3,0.51161,1,0.3339,51.398634,6.56843,3.16365,-19.911378,0.0
2016-05-30,sh.603939,29.9,30.4,29.52,30.07,802614.0,24205370.0,3,0.51447,1,0.0666,51.432843,6.572802,3.165756,-19.92463,0.0
2016-05-31,sh.603939,30.3,31.4,30.1,31.29,1678955.0,51742400.0,3,1.076198,1,4.0572,53.519576,6.839473,3.294197,-20.733012,0.0
2016-06-01,sh.603939,31.29,31.54,30.94,31.15,959344.0,30007349.0,3,0.614933,1,-0.4474,53.280115,6.808872,3.279458,-20.640247,0.0
2016-06-02,sh.603939,31.02,31.29,30.8,31.24,989672.0,30740699.0,3,0.634373,1,0.2889,53.434054,6.828544,3.288933,-20.699882,0.0
2016-06-03,sh.603939,31.24,32.02,30.96,31.82,1716472.0,54183156.0,3,1.1002459999999998,1,1.8566,54.426108,6.955322,3.349995,-21.084195,0.0
2016-06-06,sh.603939,31.68,31.99,31.25,31.58,913703.0,28911511.0,3,0.585677,1,-0.7542,54.015603000000006,6.902862,3.324728,-20.925169,0.0
2016-06-07,sh.603939,31.8,32.05,31.18,32.02,1310646.0,41652258.0,3,0.840115,1,1.3933,54.768195,6.999039,3.371051,-21.216716,0.0
2016-06-08,sh.603939,32.01,32.01,31.47,31.71,811647.0,25763527.0,3,0.5202600000000001,1,-0.9681,54.23796,6.931278,3.338414,-21.011308,0.0
2016-06-13,sh.603939,31.1,31.49,29.01,29.09,1047613.0,32065540.0,3,0.671512,1,-8.2624,49.756615,6.35859,3.062582,-19.275274,0.0
2016-06-14,sh.603939,28.62,29.7,28.58,29.5,1195808.0,34659130.0,3,0.766504,1,1.4094,50.457894,6.448208999999999,3.105746,-19.546943,0.0
2016-06-15,sh.603939,29.01,30.65,29.01,30.08,992537.0,29789735.0,3,0.636209,1,1.9661,51.449947,6.574986999999999,3.166808,-19.931256,0.0
2016-06-16,sh.603939,30.11,30.63,29.23,29.39,1375900.0,40817445.0,3,0.881942,1,-2.2939,50.269746000000005,6.424165,3.094166,-19.474057,0.0
2016-06-17,sh.603939,29.36,29.98,29.36,29.5,1294977.0,38330577.0,3,0.8300709999999999,1,0.3743,50.457894,6.448208999999999,3.105746,-19.546943,0.0
2016-06-20,sh.603939,29.46,29.68,29.2,29.5,1185501.0,34956194.0,3,0.759898,1,0.0,50.457894,6.448208999999999,3.105746,-19.546943,0.0
2016-06-21,sh.603939,29.78,30.07,29.27,29.35,1328900.0,39347190.0,3,0.851815,1,-0.5085,50.201328,6.415422,3.089954,-19.447552,0.0
2016-06-22,sh.603939,29.3,30.0,29.22,29.94,1119298.0,33317386.0,3,0.717462,1,2.0102,51.210486,6.544386,3.152069,-19.838491,0.0
2016-06-23,sh.603939,29.94,31.85,29.68,31.36,2968937.0,91631178.0,3,1.903067,1,4.7428,53.639307,6.854774000000001,3.301566,-20.779395,0.0
2016-06-24,sh.603939,31.71,31.85,29.5,30.95,2605387.0,81161685.0,3,1.670034,1,-1.3074,52.938028,6.765155,3.258402,-20.507725,0.0
2016-06-27,sh.603939,30.67,32.0,30.18,31.97,2410281.0,76243012.0,3,1.544973,1,3.2956,54.682673,6.988110000000001,3.365787,-21.183586,0.0
2016-06-28,sh.603939,31.88,33.98,31.7,33.81,3606224.0,119296520.0,3,2.311564,1,5.7554,57.829878,7.390303,3.559501,-22.402785,0.0
2016-06-29,sh.603939,33.89,34.27,32.92,33.23,1809868.0,60268537.0,3,1.160112,1,-1.7155,56.837824,7.263525,3.498439,-22.018472,0.0
2016-06-30,sh.603939,33.0,33.29,32.48,32.62,1700813.0,55552359.0,3,1.090209,1,-1.8357,55.794458,7.130189,3.434218,-21.614281,0.0
2016-07-01,sh.603939,32.7,33.56,32.7,33.18,1690684.0,56172917.0,3,1.083716,1,1.7167,56.752302,7.252596,3.493175,-21.985342000000003,0.0
2016-07-04,sh.603939,33.0,33.5,32.6,33.18,1057393.0,35095289.0,3,0.6777810000000001,1,0.0,56.752302,7.252596,3.493175,-21.985342000000003,0.0
2016-07-05,sh.603939,33.25,33.35,32.72,33.02,922180.0,30375931.0,3,0.5911109999999999,1,-0.4822,56.478632,7.217623,3.4763300000000004,-21.879324,0.0
2016-07-06,sh.603939,33.0,33.3,32.53,33.25,1110288.0,36527812.0,3,0.711687,1,0.6965,56.872033,7.267897,3.500545,-22.031724,0.0
2016-07-07,sh.603939,33.0,34.1,32.89,33.45,1431488.0,48012585.0,3,0.917573,1,0.6015,57.21412,7.311613,3.5216010000000004,-22.164246,0.0
2016-07-08,sh.603939,33.26,33.26,32.61,33.08,1283119.0,42241855.0,3,0.82247,1,-1.1061,56.581259,7.230738,3.482647,-21.919081,0.0
2016-07-11,sh.603939,32.9,34.0,32.15,33.4,2893347.0,95424487.0,3,1.854615,1,0.9674,57.128598,7.300683999999999,3.516337,-22.131116,0.0
